cat,label,review,predict_before,predict_after
书籍,1,圆明园最初的样子还有人记得 还有人去寻找吗 我并不热爱已成万园之园的她 也不赞叹于万顷千亩的她 只是恋上了还是亲王别院的她喜欢胤禛 这样的喜欢了圆明园算不算是爱屋及乌呢书不错 图片清晰 文字明了可信 还看到了几处庭院的汤样不知道当年赫赫的雷氏家族现在已流落在时间的哪个角落 和他们的图纸、汤样散落了多远突然想到 是否他们也像是一个无助的孩子在委屈的寻找被打散的玩具 倔强的抱在怀里呢,圆明园（推断）,野火集
书籍,1,原以为这套书对于刚满6岁的女儿偏简单了点，怕她得兴趣不大。没想到深得女儿喜爱。每本书我读完了，她还要仔细地再阅读一遍（主要是看图）。并且和我进行角色扮演，自封为跳跳，妈妈是蹦蹦。书的画面简约，但有好多有趣和生动的细节；故事的内容简单，但蕴藏着令人回味的哲理和温情。感觉适合的年龄层面应该比较广。而且性价比也比较高。,蹦蹦和跳跳（推断）,左手和十八
书籍,1,"原严哉通过无印良品及 一些设计展的设计来展开全书,继而分析目前日本设计的走向.在阅读这本书之前我觉得中国的设计师在走日本设计师走过的老路,由这本书我可以了解将来中国设计的走向.对于设计,我是个门外汉,只是平时比较喜欢看看(不是欣赏,因为能力不够)有创意的设计.这本书无论对于处于设计领域内,或者像我一样对设计基本不懂的人应该都有所启悟.",原研哉的设计中的设计（推断）,职志搭配SHOW
书籍,1,原来以为这是本很灵性的书，购买的欲望还是很强烈的，期望也很高书中，我并没有看到预想中的神奇催眠方法，或者作者并不愿意详细描述这一方倒像是看一部长篇小说，大多是主人公的语言记录然而，还是可以从中得到某些启发也能获得一些新的观念和定义有些概念和中国的佛教理论相类似比如：今生还不了的债，来生还要去还；上辈子结下的冤，这辈子就要解决……佛教也是同样认为，人不会死，灵魂永存，轮回，之类书中以不迷信的方式很赤裸地诠释了人的肉身和灵魂的关系相信，也让人相信，有佛，或有上帝人的精神还是可以愉快的！,前世今生（推断）,南氏的作品
书籍,1,原来看过一本类似标题的书，以为这些书内容应该是大致相同的。没想到翻开一看，虽然薄薄的几页，但介绍的都是针对幼儿的教学方法，如何运用一些形象话的教育言语，让我很受启发（因为其他书多以钢琴技巧的传授为主）；甚至也提到了作为琴童的家长，应该如何更好地引导孩子、配合老师、提高自身音乐素质和责任感。李斐岚老师不愧是一位钢琴教育家！这些真知灼见帮助我们培养孩子从小对钢琴的兴趣非常重要。,幼儿钢琴教学问答（推断）,三毛的作品
书籍,1,原来刚刚接触杜拉拉的时候，不知道人力资源是个什么东西，现在我以及决定考人力资源专业的研究生了，当然不只是因为杜拉拉，而是我发现了我对人力资源的浓烈兴趣。2也是一样的好，像1一样。讲述了职场的喜怒哀乐，或者身不由己，虽然我现在还没有步入社会。但是已是完全的社会人。世俗的想法，圆滑的做人技巧。还有身边的人的影子，都能在杜拉拉里面找到一个类似的人,杜拉拉升职记（推断）,三毛的作品
书籍,1,裕子的生命，就像倒放的录象带，从盛开的花到含苞待放，直到化为幼苗，散入大地。生命以这样奇特的方式逆转，她与爱的人擦肩而去。生命的开始和结束，可能都不是我们能预料的。谁也不知道接下去会发生什么。假如有一段正常的健康的路程，我们该好好的感谢生活的厚爱。能把握住手中的爱时，就好好把握，尽情珍惜吧，别吝惜把爱拿出来，向那个人表达。,倒放（推断）,彼岸花
书籍,1,与刀刀结实是在众多的期刊杂志中，本人也是属狗的，看到刀刀就更是亲切万分。收到书后有些失望，我还以为这本书与绝对小孩一样的开本呢，相比而言刀刀小了些。不过内容还是很精彩！虽然有很多在其他杂志中看过，但这本书我还是看了数遍，且还再看。画中的三言两语是那样的幽默深刻！读来微笑间还挂着泪水!在读书便是一定的，而且还会购买其他几本书。本人推荐这本漫画！这的很喜欢刀刀！,刀刀（推断）,卫老师的作品
书籍,1,幼儿园的老师来家访，我把家里的孩子看过的书介绍给她们，其中就包含这套书。老师说：她明白为什么我家孩子不喜欢她们幼儿园的书了，因为家里的书要比幼儿园的书有趣、好看。孩子看这套书时不到两岁，他从一开始就非常热衷地打开每一个翻页，获得快乐和惊喜。现在家里积累的书越来越多，但每遇到这些书，他还是会反复地看上几遍。我给孩子选书的原则是：快乐的书就是好书，快乐的同时还可以获得知识是优秀的书。,偷偷看里面》（推断）,怦然心动的人生整理魔法
书籍,1,幼儿园的老师更应该看。孩子大多时间还是在幼儿园，在幼儿园里经历的一些事可能会影响孩子的性格甚至一生。如果幼教都能领悟蒙特梭利的育儿法，真正让孩子做主。真正爱孩子。对孩子有极大的耐心，我相信我们的小苗苗都能长成参天大树的；我们明天的栋梁会让我们中国更加强大。,蒙特梭利的育儿法（推断）,曾有一个人爱我如生命
书籍,1,又是一个让上帝眷顾的女主！又是一个让优秀的男主痴痴的心甘情愿等的女主！等待时间为七年！悠悠岁月......那该是个多么同样优秀的女主啊！？呵呵，可惜女主只不过是个莽莽撞撞，可可爱爱，毫无心计，傻傻气气，马马虎虎......噢，和男主相差十万八千里！哼哼，这只能是缘分！缘分啊！分分和和，最终还是如愿以偿。也许这种女孩必然要有这种男人来呵护，来依靠！可惜这种情况也就是书本或偶像剧才发生吧！,何以笙箫默（推断）,马未都说收藏.杂项篇
书籍,1,又买了二套，是小区的妈妈要我帮她们买。非常的好。非常的好。特别是反义词，才1岁10个月的宝贝，已经能弄明白黑夜和白天，还能说出为什么。,宝宝学反义词（推断）,真诰
书籍,1,有折衣服的方法，挺不错的但是，我觉得编辑似乎忽略一个群体，大学生。老实说，我用那些方法叠衣服是把衣柜整理得很整齐，但是，厨房啦地板这种，还与我无关，我还是想知道，怎么洗衣服才算最干净的，那些本本的线怎么拾掇才能整齐，手提包的东西应该怎么放才不乱，书桌应该怎么整理。现在大学生的书桌和衣柜基本都是这样了，所以读者应该还是挺多的,断舍离（推断）,叶永烈看世界
书籍,1,有一种常见的哗众取宠行为，描述趋势时，将某一段曲线无限放大，随着纵坐标单位变得越来越小，曲线的斜率变得很大，造成视觉冲击，其实变化率往往只有一个百分点。今天的媒体很偏爱这一手段，不知道他们是不懂抑或是故意扭曲。相关关系与因果关系的混淆不用多说，最经典的例子莫过于，美国经济的增速与巴黎街头女子裙子的长度的关系。读读这本书，在惊讶与笑声里反省生活中的所见所闻。,统计数字会撒谎（推断）,金属切削机床
书籍,1,有许多人，读书很少，但经商很牛，我觉得是一种对商业的感觉和对财富的欲望．所以读课本不见得能学到真东西，那些成功的经验才是最宝贵的，他们各有各的路，不一定很规范，但最后都走向成功，我是很讨厌课本的，那些东西冷冰冰，一点活力都没有，真正好的东西是象这本书一样的，精彩，让你兴奋，它才是我们创业的指南，尤其是７-ＥＬＥＶＥＮ这样从小做起的成功企业，对于我有更好的实践意义．,7-ELEVEn（推断）,芳菲的作品
书籍,1,有些人看了这本书之后，可能会认为整本书都在说只要想想就能成功，但是事实并不是这么简单！作者倡导的是一种在面对生活的挫折，贫穷，疾病等困难时都应该保持良好的心态，都往好处想，事情就能朝好的方面发展，如果只是一味的有负面的想法，那只会越想越糟，反而起不到好的效果。吸引力法则对我还是很有帮助的，现在已经对我的生活和工作中有了一点帮助。希望会越来越好的！强烈推荐大家看这本书！,秘密（推断）,从头到脚说健康
